Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
40604556,"Red Seas Under Red Skies (Gentleman Bastard, #2)",Scott Lynch,"Lynch, Scott",,"=""""","=""""",0,4.24,Del Rey,Kindle Edition,578,2018,2007,,2023/04/23,to-read,to-read (#342),to-read,,,,0,0
54513688,"Realm Breaker (Realm Breaker, #1)",Victoria Aveyard,"Aveyard, Victoria",,"=""""","=""""",0,3.62,Orion Publishing,Kindle Edition,576,2021,2021,,2023/04/23,to-read,to-read (#341),to-read,,,,0,0
38218554,Real life english. Impara l'inglese che si parla davvero,John Peter Sloan,"Sloan, John Peter",,"=""8804674962""","=""9788804674962""",0,4.43,Mondadori,Paperback,286,2018,2018,,2023/04/23,to-read,to-read (#340),to-read,,,,0,0
34448742,Ramen: Japanese Noodles  Small Dishes,Tove Nilsson,"Nilsson, Tove",,"=""1911216449""","=""9781911216445""",0,4.22,Pavilion Books,Hardcover,152,2017,2016,,2023/04/23,to-read,to-read (#339),to-read,,,,0,0
9718235,Il racconto dell'ancella,Margaret Atwood,"Atwood, Margaret",Camillo Pennati,"=""8879286994""","=""9788879286992""",0,4.13,Ponte alle Grazie,Paperback,329,2004,1985,,2023/04/23,to-read,to-read (#338),to-read,,,,0,0
8142511,"Queste oscure materie: La trilogia completa. La bussola d'oro, La lama sottile, Il cannocchiale d'ambra",Philip Pullman,"Pullman, Philip","Marina Astrologo, Alfredo Tutino","=""8884519861""","=""9788884519863""",0,4.28,Salani,Paperback,1078,2008,2000,,2023/04/23,to-read,to-read (#337),to-read,,,,0,0
36586697,Queenie,Candice Carty-Williams,"Carty-Williams, Candice",,"=""""","=""""",0,3.87,Orion Publishing,Hardcover,330,2019,2019,,2023/04/23,to-read,to-read (#336),to-read,,,,0,0
56408380,Quando le montagne cantano,Nguyễn Phan Quế Mai,"Mai, Nguyễn Phan Quế",Francesca Toticchi,"=""884293352X""","=""9788842933526""",0,4.32,Nord,Paperback,384,2021,2020,,2023/04/23,to-read,to-read (#335),to-read,,,,0,0
27668800,Quando in Italia si facevano i computer,Giorgio Garuzzo,"Garuzzo, Giorgio",,"=""""","=""""",0,3.75,Youcanprint Self-Publishing,Kindle Edition,199,2015,,,2023/04/23,to-read,to-read (#334),to-read,,,,0,0
52956421,"Il priorato dell'albero delle arance (The Roots of Chaos, #1)",Samantha    Shannon,"Shannon, Samantha",Benedetta Gallo,"=""8804718277""","=""9788804718277""",0,4.22,Mondadori,Hardcover,796,2019,2019,,2023/04/23,to-read,to-read (#333),to-read,,,,0,0
50202953,Piranesi,Susanna Clarke,"Clarke, Susanna",,"=""163557563X""","=""9781635575637""",0,4.23,Bloomsbury,Hardcover,272,2020,2020,,2023/04/23,to-read,to-read (#332),to-read,,,,0,0
51809509,Piccole abitudini per grandi cambiamenti: Trasforma la tua vita un piccolo passo per volta,James Clear,"Clear, James",Annalisa Garavaglia,"=""""","=""""",0,4.37,De Agostini,Kindle Edition,311,2019,2018,,2023/04/23,to-read,to-read (#331),to-read,,,,0,0
85928352,Le petit manuel du pain,Rodolphe Landemaine,"Landemaine, Rodolphe","Joerg Lehman, Rodolphe Landemaine, Anne Cazor","=""2501156269""","=""9782501156264""",0,0.0,MARABOUT,Paperback,144,2021,,,2023/04/23,to-read,to-read (#330),to-read,,,,0,0
60381554,Le petit manuel des sauces (Les Grands Manuels) (French Edition),Anne Cazor,"Cazor, Anne",Thomas Feller,"=""""","=""""",0,0.0,Marabout,Kindle Edition,147,2021,,,2023/04/23,to-read,to-read (#329),to-read,,,,0,0
61885410,Le petit manuel des gâteaux de voyage (Les Grands Manuels) (French Edition),Mélanie Dupuis,"Dupuis, Mélanie","Pierre Javelle, Yanis Varoutsikos, Anne Cazor","=""""","=""""",0,5.00,Marabout,Kindle Edition,,2021,,,2023/04/23,to-read,to-read (#328),to-read,,,,0,0
122132609,Le petit manuel de la brioche: Pour des goûters aussi bons que ceux du boulanger,Rodolphe Landemaine,"Landemaine, Rodolphe",,"=""2501170814""","=""9782501170819""",0,0.0,MARABOUT,Hardcover,144,2022,,,2023/04/23,to-read,to-read (#327),to-read,,,,0,0
7236217,Persuasione,Jane Austen,"Austen, Jane",Anna Luisa Zazo,"=""8804501499""","=""9788804501497""",0,4.15,Mondadori,Paperback,324,2002,1817,,2023/04/23,to-read,to-read (#326),to-read,,,,0,0
55930694,Il pensiero giapponese: Viaggio nello stile di vita del Sol Levante,Le Yen Mai,"Mai, Le Yen",,"=""""","=""""",0,3.66,Giunti,Kindle Edition,217,2020,,,2023/04/23,to-read,to-read (#325),to-read,,,,0,0
21230950,Persiana: Recipes from the Middle East & Beyond,Sabrina Ghayour,"Ghayour, Sabrina",,"=""184533910X""","=""9781845339104""",0,4.32,BOOKS,Hardcover,240,2014,2014,,2023/04/23,to-read,to-read (#324),to-read,,,,0,0
56146651,Patria 2010-2020 (Italian Edition),Enrico Deaglio,"Deaglio, Enrico",Azzurra Giorgi,"=""""","=""""",0,3.97,Feltrinelli Editore,Kindle Edition,714,2020,,,2023/04/23,to-read,to-read (#323),to-read,,,,0,0
36696351,Patria 1967-1977 (Italian Edition),Enrico Deaglio,"Deaglio, Enrico",,"=""""","=""""",0,4.10,Feltrinelli,Kindle Edition,654,2017,2017,,2023/04/23,to-read,to-read (#322),to-read,,,,0,0
23382296,Parole di luce,Brandon Sanderson,"Sanderson, Brandon",,"=""8834728459""","=""9788834728451""",0,4.76,Fanucci,ebook,1126,2014,2014,,2023/04/23,to-read,to-read (#321),to-read,,,,0,0
26331964,Our Korean Kitchen,Jordan Bourke,"Bourke, Jordan",Rejina Pyo,"=""0297609718""","=""9780297609711""",0,4.14,WEIDENFELD & NICOLSON,Hardcover,256,2015,2015,,2023/04/23,to-read,to-read (#320),to-read,,,,0,0
9701410,Ore giapponesi,Fosco Maraini,"Maraini, Fosco",,"=""8879722077""","=""9788879722070""",0,4.45,Corbaccio,Paperback,524,2000,1956,,2023/04/23,to-read,to-read (#319),to-read,,,,0,0
27189194,One True Loves,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,"=""""","=""""",0,4.07,Washington Square Press,Kindle Edition,352,2016,2016,,2023/04/23,to-read,to-read (#318),to-read,,,,0,0
22747912,On Writers and Writing,Margaret Atwood,"Atwood, Margaret",,"=""0771007728""","=""9780771007729""",0,3.91,Emblem Editions,Paperback,256,2014,2002,,2023/04/23,to-read,to-read (#317),to-read,,,,0,0
39914417,On Editing: How to edit your novel the professional way (Teach Yourself Creative Writing),Helen Corner-Bryant,"Corner-Bryant, Helen",Kathryn Price,"=""1473666694""","=""9781473666696""",0,4.40,John Murray,Kindle Edition,293,2018,,,2023/04/23,to-read,to-read (#316),to-read,,,,0,0
40062885,Ombre giapponesi,Lafcadio Hearn,"Hearn, Lafcadio","Ottavio Fatica, Hugo von Hofmannsthal, Marco Rispoli","=""8845932699""","=""9788845932694""",0,4.15,Adelphi,Paperback,302,2018,,,2023/04/23,to-read,to-read (#315),to-read,,,,0,0
69292555,Nove vite e dieci blues: Un'autobiografia,Mauro Pagani,"Pagani, Mauro",,"=""8830118648""","=""9788830118645""",0,4.14,Bompiani,Paperback,224,2022,,,2023/04/23,to-read,to-read (#314),to-read,,,,0,0
57773248,Notes on an Execution,Danya Kukafka,"Kukafka, Danya",,"=""0063052733""","=""9780063052734""",0,4.11,William Morrow,Hardcover,306,2022,2022,,2023/04/23,to-read,to-read (#313),to-read,,,,0,0
41057294,Normal People,Sally Rooney,"Rooney, Sally",,"=""1984822179""","=""9781984822178""",0,3.81,Hogarth,Hardcover,273,2019,2018,,2023/04/23,to-read,to-read (#312),to-read,,,,0,0
40645964,Non torno subito,Lisa Agosti,"Agosti, Lisa",,"=""""","=""""",0,4.00,goWare,Paperback,263,2018,,,2023/04/23,to-read,to-read (#311),to-read,,,,0,0
56324636,No-Fail Watercolor: The Ultimate Beginner’s Guide to Painting with Confidence,Mako,"Mako, Mako",,"=""""","=""""",0,4.43,Page Street Publishing,Kindle Edition,372,2021,,,2023/04/23,to-read,to-read (#310),to-read,,,,0,0
43263680,"Ninth House (Alex Stern, #1)",Leigh Bardugo,"Bardugo, Leigh",,"=""1250313074""","=""9781250313072""",0,4.04,Flatiron Books,Hardcover,461,2019,2019,,2023/04/23,to-read,to-read (#309),to-read,,,,0,0
25793458,Nick and Charlie,Alice Oseman,"Oseman, Alice",,"=""0008147876""","=""9780008147877""",0,4.18,HarperCollins Children's Books,ebook,120,2015,2015,,2023/04/23,to-read,to-read (#308),to-read,,,,0,0
18796438,New York Cult Recipes,Marc   Grossman,"Grossman, Marc",,"=""1743435797""","=""9781743435793""",0,4.25,Murdoch Books,ebook,272,2013,2012,,2023/04/23,to-read,to-read (#307),to-read,,,,0,0
40680117,New Suns: Original Speculative Fiction by People of Color,Nisi Shawl,"Shawl, Nisi","Silvia Moreno-Garcia, Darcie Little Badger, Tobias S Buckell, Minsoo Kang, Jaymee Goh, Indrapramit Das, E. Lily Yu, Karin Lowachee, Kathleen Alcalá, Steven Barnes, Chinelo Onwual, Alex Jennings, Alberto Yáñez, Anil Menon, Andrea Hairston, Hiromi Goto, LeVar Burton, Rebecca Roanhorse","=""1781085781""","=""9781781085783""",0,3.85,Solaris,Paperback,279,2019,2019,,2023/04/23,to-read,to-read (#306),to-read,,,,0,0
59013775,Nero come il sangue,Carlo Lucarelli,"Lucarelli, Carlo",Massimo Picozzi,"=""""","=""""",0,3.99,Solferino edizioni,Kindle Edition,545,2021,,,2023/04/23,to-read,to-read (#305),to-read,,,,0,0
41449976,Nel nome della croce,Catherine Nixey,"Nixey, Catherine",,"=""""","=""""",0,4.05,Bollati Boringhieri,Kindle Edition,414,2018,2017,,2023/04/23,to-read,to-read (#304),to-read,,,,0,0
17986418,Naked Statistics: Stripping the Dread from the Data,Charles Wheelan,"Wheelan, Charles",,"=""039334777X""","=""9780393347777""",0,3.95,W. W. Norton & Company,Paperback,304,2014,2012,,2023/04/23,to-read,to-read (#303),to-read,,,,0,0
53968496,"The Prison Healer (The Prison Healer, #1)",Lynette Noni,"Noni, Lynette",,"=""0358434556""","=""9780358434559""",0,4.25,Clarion Books,Hardcover,416,2021,2021,2023/04/23,2023/04/15,"2021, comprati, ebook, eng, fantasy, w-writer","2021 (#9), comprati (#89), ebook (#62), eng (#31), fantasy (#12), w-writer (#47)",read,NTF<br/><br/>LEGGIBILITA' IN INGLESE*: ,,,1,0
31850657,"Cream Buns and Crime (Murder Most Unladylike, #0.5, 3.5, 4.5)",Robin Stevens,"Stevens, Robin",,"=""0141376562""","=""9780141376561""",0,3.98,Puffin,Paperback,288,2017,2017,,2023/04/20,to-read,to-read (#302),to-read,,,,0,0
48722406,Death Sets Sail (Murder Most Unladylike #9),Robin Stevens,"Stevens, Robin",,"=""0241419808""","=""9780241419809""",0,4.57,Puffin,Paperback,400,2020,2020,,2023/04/20,to-read,to-read (#301),to-read,,,,0,0
40720591,"Top Marks for Murder (Murder Most Unladylike, #8)",Robin Stevens,"Stevens, Robin",,"=""0241348382""","=""9780241348383""",0,4.38,Puffin,Paperback,376,2019,2019,,2023/04/20,to-read,to-read (#300),to-read,,,,0,0
34410234,"A Spoonful of Murder (Murder Most Unladylike, #6)",Robin Stevens,"Stevens, Robin",,"=""""","=""""",0,4.42,Puffin,Kindle Edition,378,2018,2018,,2023/04/20,to-read,to-read (#299),to-read,,,,0,0
29979535,"Mistletoe and Murder (Murder Most Unladylike, #5)",Robin Stevens,"Stevens, Robin",,"=""0141369728""","=""9780141369723""",0,4.34,PUFFIN,Paperback,354,2016,2016,,2023/04/20,to-read,to-read (#298),to-read,,,,0,0
27030027,"Jolly Foul Play (Murder Most Unladylike, #4)",Robin Stevens,"Stevens, Robin",,"=""0141369698""","=""9780141369693""",0,4.32,Puffin,Paperback,336,2016,2016,,2023/04/20,to-read,to-read (#297),to-read,,,,0,0
23548125,"First Class Murder (Murder Most Unladylike, #3)",Robin Stevens,"Stevens, Robin",,"=""0552570745""","=""9780552570749""",0,4.34,Corgi Books,Paperback,288,2015,2015,,2023/04/20,to-read,to-read (#296),to-read,,,,0,0
22549636,"Arsenic for Tea (Murder Most Unladylike, #2)",Robin Stevens,"Stevens, Robin",,"=""0552570737""","=""9780552570732""",0,4.27,Corgi Childrens,Paperback,339,2015,2015,,2023/04/20,to-read,to-read (#295),to-read,,,,0,0
18070753,"Murder Most Unladylike (Murder Most Unladylike, #1)",Robin Stevens,"Stevens, Robin",,"=""0552570729""","=""9780552570725""",0,4.03,Corgi Books,Paperback,350,2014,2014,,2023/04/20,to-read,to-read (#294),to-read,,,,0,0
28379235,"The Case of the Blue Violet (Murder Most Unladylike, #3.5)",Robin Stevens,"Stevens, Robin",,"=""""","=""""",0,4.08,Puffin,Kindle Edition,30,2016,2016,,2023/04/20,to-read,to-read (#293),to-read,,,,0,0
52092639,The Case of the Drowned Pearl (Murder Most Unladylike #8.5),Robin Stevens,"Stevens, Robin",,"=""0241427312""","=""9780241427316""",0,4.14,Puffin,Paperback,96,2020,2020,,2023/04/20,to-read,to-read (#292),to-read,,,,0,0
30835704,"The Case of the Deepdean Vampire (Murder Most Unladylike, #4.5)",Robin Stevens,"Stevens, Robin",,"=""""","=""""",0,4.13,Puffin,Kindle Edition,39,2016,2016,,2023/04/20,to-read,to-read (#291),to-read,,,,0,0
40209860,"The Case of the Missing Treasure (Murder Most Unladylike, #6.5)",Robin Stevens,"Stevens, Robin",,"=""""","=""9780241356142""",0,4.08,Puffin,Paperback,148,2018,2018,,2023/04/20,to-read,to-read (#290),to-read,,,,0,0
39300354,"Death in the Spotlight (Murder Most Unladylike, #7)",Robin Stevens,"Stevens, Robin",,"=""0141373822""","=""9780141373829""",0,4.50,Puffin,Paperback,400,2018,2018,,2023/04/20,to-read,to-read (#289),to-read,,,,0,0
10381195,"Moon Over Soho (Rivers of London, #2)",Ben Aaronovitch,"Aaronovitch, Ben",,"=""0575097604""","=""9780575097605""",0,4.09,Gollancz,Hardcover,375,2011,2011,,2023/04/20,to-read,to-read (#288),to-read,,,,0,0
2767793,"The Hero of Ages (Mistborn, #3)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765316897""","=""9780765316899""",0,4.52,Tor Books,Hardcover,572,2008,2008,,2023/04/20,to-read,to-read (#287),to-read,,,,0,0
68429,"The Well of Ascension (Mistborn, #2)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765316889""","=""9780765316882""",0,4.38,Tor Books,Hardcover,592,2007,2007,,2023/04/20,to-read,to-read (#286),to-read,,,,0,0
51317026,"Mindy Kim and the Yummy Seaweed Business (Mindy Kim, #1)",Lyla Lee,"Lee, Lyla",Dung Ho,"=""1534440097""","=""9781534440098""",0,4.19,Aladdin,Hardcover,96,2020,2020,,2023/04/20,to-read,to-read (#285),to-read,,,,0,0
49433360,La miglior difesa: La nuova scienza del sistema immunitario,Matt Richtel,"Richtel, Matt",,"=""""","=""""",0,4.07,HarperCollins Italia,Kindle Edition,405,2019,2019,,2023/04/20,to-read,to-read (#284),to-read,,,,0,0
50706471,Midwinter Murder: Fireside Tales from the Queen of Mystery,Agatha Christie,"Christie, Agatha",Fenella Woolgar,"=""0063030365""","=""9780063030367""",0,3.85,William Morrow Paperbacks,Paperback,320,2020,2020,,2023/04/20,to-read,to-read (#283),to-read,,,,0,0
53152636,Mexican Gothic,Silvia Moreno-Garcia,"Moreno-Garcia, Silvia",,"=""""","=""""",0,3.68,Del Rey,Hardcover,320,2020,2020,,2023/04/20,to-read,to-read (#282),to-read,,,,0,0
45032763,Manuale di sopravvivenza per UX designer: Guida pratica alla progettazione (Italian Edition),Matteo di Pascale,"Pascale, Matteo di",,"=""""","=""""",0,4.29,Hoepli,Kindle Edition,310,2019,,,2023/04/20,to-read,to-read (#281),to-read,,,,0,0
48996581,La maledizione di piazza Fontana,Guido Salvini,"Salvini, Guido",Andrea Sceresini,"=""""","=""9788861906341""",0,4.28,Chiarelettere,Paperback,640,2019,,,2023/04/20,to-read,to-read (#280),to-read,,,,0,0
58527403,"Magnolia Parks (Magnolia Parks Universe, #1)",Jessa Hastings,"Hastings, Jessa",,"=""""","=""""",0,3.88,,Kindle Edition,423,2021,2021,,2023/04/20,to-read,to-read (#279),to-read,,,,0,0
38619,"Magic Bites (Kate Daniels, #1)",Ilona Andrews,"Andrews, Ilona",,"=""""","=""""",0,4.06,Ace,Mass Market Paperback,261,2007,2007,,2023/04/20,to-read,to-read (#278),to-read,,,,0,0
59912428,Mad Honey,Jodi Picoult,"Picoult, Jodi",Jennifer Finney Boylan,"=""1984818384""","=""9781984818386""",0,4.14,Ballantine,Hardcover,464,2022,2022,,2023/04/20,to-read,to-read (#277),to-read,,,,0,0
122753311,"Lovelight Farms (Lovelight, #1)",B.K. Borison,"Borison, B.K.",,"=""""","=""""",0,4.04,Berkley,Kindle Edition,332,2021,2021,,2023/04/20,to-read,to-read (#276),to-read,,,,0,0
59571699,Love on the Brain,Ali Hazelwood,"Hazelwood, Ali",,"=""""","=""""",0,3.94,Sphere,Kindle Edition,368,2022,2022,,2023/04/20,to-read,to-read (#275),to-read,,,,0,0
58580969,Look Back,Tatsuki Fujimoto,"Fujimoto, Tatsuki",,"=""""","=""""",0,4.25,Viz Media,Kindle Edition,144,2022,2021,,2023/04/20,to-read,to-read (#274),to-read,,,,0,0
55849756,Il regno segreto (Il libro della polvere #2),Philip Pullman,"Pullman, Philip",,"=""8893814110""","=""9788893814119""",0,4.04,Salani,Hardcover,704,2020,2019,,2023/04/20,to-read,to-read (#273),to-read,,,,0,0
36145039,Il Libro della Polvere: La Belle Sauvage,Philip Pullman,"Pullman, Philip",,"=""8893812800""","=""9788893812801""",0,4.15,Salani,Hardcover,476,2017,2017,,2023/04/20,to-read,to-read (#272),to-read,,,,0,0
33239790,Leonardo: Genio senza pace,Antonio Forcellino,"Forcellino, Antonio",,"=""8858125487""","=""9788858125489""",0,4.02,Laterza,Hardcover,337,2016,,,2023/04/20,to-read,to-read (#271),to-read,,,,0,0
19292578,"Leggere, scrivere, argomentare",Luca Serianni,"Serianni, Luca",,"=""8858106636""","=""9788858106631""",0,3.30,Laterza,Paperback,213,2013,2013,,2023/04/20,to-read,to-read (#270),to-read,,,,0,0
55081503,"Larousse Patisserie and Baking: The ultimate expert guide, with more than 200 recipes and step-by-step techniques and produced as a hardback book in a beautiful slipcase",Larousse,"Larousse, Larousse",,"=""""","=""""",0,4.29,Hamlyn,Kindle Edition,514,2020,,,2023/04/20,to-read,to-read (#269),to-read,,,,0,0
55355457,L'ingannevole paura di non essere all'altezza: Strategie per riconoscere il proprio valore,Roberta Milanese,"Milanese, Roberta",,"=""8833314618""","=""""",0,3.70,Ponte alle Grazie,Kindle Edition,176,2020,,,2023/04/20,to-read,to-read (#268),to-read,,,,0,0
33313,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,"Bourdain, Anthony",,"=""0060899220""","=""9780060899226""",0,4.14,Ecco/Harper Perennial,Paperback,312,2007,2000,,2023/04/20,to-read,to-read (#267),to-read,,,,0,0
36307634,"King of Scars (King of Scars, #1)",Leigh Bardugo,"Bardugo, Leigh",,"=""""","=""""",0,4.17,Imprint,Kindle Edition,527,2019,2019,,2023/04/20,to-read,to-read (#266),to-read,,,,0,0
12842828,"Keeper of the Lost Cities (Keeper of the Lost Cities, #1)",Shannon Messenger,"Messenger, Shannon",,"=""1442445939""","=""9781442445932""",0,4.43,Aladdin,Hardcover,496,2012,2012,,2023/04/20,to-read,to-read (#265),to-read,,,,0,0
59477493,Jonathan Strange & il Signor Norrell,Susanna Clarke,"Clarke, Susanna","Paola Merla, Portia Rosenberg","=""""","=""9791259671318""",0,3.85,Fazi,Paperback,968,2021,2004,,2023/04/20,to-read,to-read (#264),to-read,,,,0,0
61182858,Jeremy Pang's School of Wok: Delicious Asian Food in Minutes,Jeremy Pang,"Pang, Jeremy",,"=""060063731X""","=""9780600637318""",0,3.94,Hamlyn,Kindle Edition,208,2022,,,2023/04/20,to-read,to-read (#263),to-read,,,,0,0
58950706,Jellyfish Age Backwards: Nature's Secrets to Longevity,Nicklas Brendborg,"Brendborg, Nicklas",,"=""0316414581""","=""9780316414586""",0,3.91,"Little, Brown and Company",Hardcover,288,2023,2022,,2023/04/20,to-read,to-read (#262),to-read,,,,0,0
55470802,"Isn't It Bromantic? (Bromance Book Club, #4)",Lyssa Kay Adams,"Adams, Lyssa Kay",,"=""""","=""""",0,4.05,Berkley,Kindle Edition,350,2021,2021,,2023/04/20,to-read,to-read (#261),to-read,,,,0,0
52459864,"Iron Widow (Iron Widow, #1)",Xiran Jay Zhao,"Zhao, Xiran Jay",,"=""0735269939""","=""9780735269934""",0,4.11,Penguin Teen,Hardcover,391,2021,2021,,2023/04/20,to-read,to-read (#260),to-read,,,,0,0
36637854,"L'invenzione della natura: Le avventure di Alexander von Humboldt, l'eroe perduto della scienza",Andrea Wulf,"Wulf, Andrea","Rodney Paull, Lapo Berti","=""8861052622""","=""9788861052628""",0,4.30,LUISS University Press,Paperback,518,2017,2015,,2023/04/20,to-read,to-read (#259),to-read,,,,0,0
60063431,"Inventare i libri. L'avventura di Filippo e Lucantonio Giunti, pionieri dell'editoria moderna",Alessandro Barbero,"Barbero, Alessandro",,"=""8809861914""","=""9788809861916""",0,3.58,Giunti Editori,Hardcover,528,2022,2022,,2023/04/20,to-read,to-read (#258),to-read,,,,0,0
43093093,"Intro to Python for Computer Science and Data Science: Learning to Program with AI, Big Data and The Cloud",Paul J. Deitel,"Deitel, Paul J.",Harvey Deitel,"=""0135404673""","=""9780135404676""",0,4.06,Pearson,Paperback,880,2019,,,2023/04/20,to-read,to-read (#257),to-read,,,,0,0
44436221,Interior Chinatown,Charles Yu,"Yu, Charles",,"=""""","=""""",0,3.98,Pantheon,Hardcover,288,2020,2020,,2023/04/20,to-read,to-read (#256),to-read,,,,0,0
12943432,Instant English 2,John Peter Sloan,"Sloan, John Peter",,"=""8858004485""","=""9788858004487""",0,4.06,Feltrinelli - Gribaudo,Paperback,395,2011,2011,,2023/04/20,to-read,to-read (#255),to-read,,,,0,0
54176147,"L'incredibile, prima di colazione",Carlo Lucarelli,"Lucarelli, Carlo",,"=""""","=""""",0,3.61,Solferino,Kindle Edition,328,2020,2020,,2023/04/20,to-read,to-read (#254),to-read,,,,0,0
50070237,L'incantatrice dei numeri,Jennifer Chiaverini,"Chiaverini, Jennifer",Maddalena Togliani,"=""""","=""""",0,3.58,Neri Pozza,Kindle Edition,477,2019,2017,,2023/04/20,to-read,to-read (#253),to-read,,,,0,0
6478938,In Asia,Tiziano Terzani,"Terzani, Tiziano",,"=""8850206178""","=""9788850206179""",0,4.26,TEA,Paperback,434,2004,1998,,2023/04/20,to-read,to-read (#252),to-read,,,,0,0
50892287,In a Holidaze,Christina Lauren,"Lauren, Christina",,"=""198212394X""","=""9781982123949""",0,3.72,Gallery Books,Paperback,307,2020,2020,,2023/04/20,to-read,to-read (#251),to-read,,,,0,0
26842250,L'impostore,Javier Cercas,"Cercas, Javier",,"=""""","=""""",5,3.64,Guanda,Kindle Edition,379,2015,2014,,2020/06/19,to-read,to-read (#250),to-read,,,,1,0
10429098,Impero. Viaggio nell'Impero di Roma seguendo una moneta,Alberto Angela,"Angela, Alberto",Luca Tarlazzi,"=""8804592397""","=""9788804592396""",0,4.28,Mondadori,Hardcover,508,2010,2010,,2023/04/20,to-read,to-read (#249),to-read,,,,0,0
36296465,Imperial Twilight: The Opium War and the End of China's Last Golden Age,Stephen R. Platt,"Platt, Stephen R.",,"=""""","=""""",0,4.33,Vintage,Kindle Edition,555,2018,2018,,2023/04/20,to-read,to-read (#248),to-read,,,,0,0
57423646,Immune: a Journey into the Mysterious System that Keeps You Alive,Philipp Dettmer,"Dettmer, Philipp",,"=""0593241312""","=""9780593241318""",0,4.60,Random House,Hardcover,341,2021,2021,,2023/04/20,to-read,to-read (#247),to-read,,,,0,0
54746646,L'Ickabog,J.K. Rowling,"Rowling, J.K.",Valentina Daniele,"=""8831006703""","=""9788831006705""",0,3.93,Salani,Hardcover,320,2020,2020,,2023/04/20,to-read,to-read (#246),to-read,,,,0,0
30091914,Human Acts,Han Kang,"Kang, Han",Deborah     Smith,"=""1101906723""","=""9781101906729""",0,4.22,Hogarth,Hardcover,218,2017,2014,,2023/04/20,to-read,to-read (#245),to-read,,,,0,0
43852758,How To: Absurd Scientific Advice for Common Real-World Problems,Randall Munroe,"Munroe, Randall",,"=""0525537090""","=""9780525537090""",0,4.15,Riverhead Books,Hardcover,308,2019,2019,,2023/04/20,to-read,to-read (#244),to-read,,,,0,0
4865,How to Win Friends and Influence People,Dale Carnegie,"Carnegie, Dale",,"=""""","=""""",0,4.22,Gallery Books,Paperback,288,1998,1936,,2023/04/20,to-read,to-read (#243),to-read,,,,0,0
567610,How to Read a Book: The Classic Guide to Intelligent Reading,Mortimer J. Adler,"Adler, Mortimer J.",Charles van Doren,"=""""","=""""",0,3.98,"Simon & Schuster, Inc",Paperback,426,1972,1940,,2023/04/20,to-read,to-read (#242),to-read,,,,0,0
17167084,"How the Light Gets In (Chief Inspector Armand Gamache, #9)",Louise Penny,"Penny, Louise",,"=""0312655479""","=""9780312655471""",0,4.47,Minotaur Books,Hardcover,405,2013,2013,,2023/04/20,to-read,to-read (#241),to-read,,,,0,0
40509535,Hotel del Gran Cervo,Franz Bartelt,"Bartelt, Franz",Elena Cappellini,"=""""","=""""",0,3.47,Feltrinelli,Kindle Edition,288,2018,2017,,2023/04/20,to-read,to-read (#240),to-read,,,,0,0
13129925,Horrorstör,Grady Hendrix,"Hendrix, Grady",,"=""1594745269""","=""9781594745263""",0,3.66,Quirk Books,Paperback,248,2014,2014,,2023/04/20,to-read,to-read (#239),to-read,,,,0,0
31138556,Homo Deus: A History of Tomorrow,Yuval Noah Harari,"Harari, Yuval Noah",,"=""""","=""""",0,4.21,Harper,Kindle Edition,450,2017,2015,,2023/04/20,to-read,to-read (#238),to-read,,,,0,0
59088433,"Her Majesty's Royal Coven (Her Majesty's Royal Coven, #1)",Juno Dawson,"Dawson, Juno",,"=""014313714X""","=""9780143137146""",0,3.87,Penguin Books,Paperback,448,2022,2022,,2023/04/20,to-read,to-read (#237),to-read,,,,0,0
52897423,Health Design Thinking: Creating Products and Services for Better Health,Bon Ku,"Ku, Bon",Ellen Lupton,"=""0262539136""","=""9780262539135""",0,4.20,MIT Press,Paperback,228,2020,,,2023/04/20,to-read,to-read (#236),to-read,,,,0,0
34226298,Hacklog Volume 1 Anonimato: Manuale sulla Sicurezza Informatica e Hacking Etico (Italian Edition),Stefano Novelli,"Novelli, Stefano",,"=""""","=""""",0,3.53,Inforge.net,Kindle Edition,241,2017,,,2023/04/20,to-read,to-read (#235),to-read,,,,0,0
61652762,Yuka. La guida all'alimentazione sana,Julie Chapon,"Chapon, Julie","Anthony Berthou, Tom Chegaray, Aurélie Ménétrier, Lucia Corradini","=""8867226738""","=""9788867226733""",0,4.63,L'ippocampo,Hardcover,256,2022,,,2023/04/20,to-read,to-read (#234),to-read,,,,0,0
48745046,La grande invenzione: Storia del mondo in nove scritture misteriose,Silvia Ferrara,"Ferrara, Silvia",,"=""""","=""""",0,3.45,Feltrinelli,Kindle Edition,237,2019,2019,,2023/04/20,to-read,to-read (#233),to-read,,,,0,0
